country_name,country_code,population_as_of_1_january,year,variant,last_updated
Mozambique,508,84112.352,2024,Medium,2025-07-02
Mozambique,508,85032.4,2024,Medium,2025-07-02
Mozambique,508,85946.626,2024,Medium,2025-07-02
Mozambique,508,86835.98,2024,Medium,2025-07-02
Mozambique,508,87708.927,2024,Medium,2025-07-02
Mozambique,508,88546.364,2024,Medium,2025-07-02
Mozambique,508,89384.22,2024,Medium,2025-07-02
Mozambique,508,90203.245,2024,Medium,2025-07-02
Mozambique,508,91011.818,2024,Medium,2025-07-02
Mozambique,508,91820.812,2024,Medium,2025-07-02
Mozambique,508,92595.676,2024,Medium,2025-07-02
Mozambique,508,93335.04,2024,Medium,2025-07-02
Mozambique,508,94065.328,2024,Medium,2025-07-02
Mozambique,508,94798.883,2024,Medium,2025-07-02
Mozambique,508,95520.962,2024,Medium,2025-07-02
Mozambique,508,96194.669,2024,Medium,2025-07-02
Mozambique,508,96863.597,2024,Medium,2025-07-02
Mozambique,508,97508.675,2024,Medium,2025-07-02
Mozambique,508,98150.27,2024,Medium,2025-07-02
Mozambique,508,98758.944,2024,Medium,2025-07-02
Mozambique,508,99367.955,2024,Medium,2025-07-02
Mozambique,508,99940.227,2024,Medium,2025-07-02
Mozambique,508,100451.828,2024,Medium,2025-07-02
Mozambique,508,100979.091,2024,Medium,2025-07-02
Mozambique,508,101496.118,2024,Medium,2025-07-02
Mozambique,508,101980.312,2024,Medium,2025-07-02
Mozambique,508,102455.476,2024,Medium,2025-07-02
Mozambique,508,102914.731,2024,Medium,2025-07-02
Mozambique,508,103339.281,2024,Medium,2025-07-02
Mozambique,508,103764.746,2024,Medium,2025-07-02
Mozambique,508,104152.501,2024,Medium,2025-07-02
Réunion,638,876.675,2024,Medium,2025-07-02
Réunion,638,880.506,2024,Medium,2025-07-02
Réunion,638,884.305,2024,Medium,2025-07-02
Réunion,638,888.291,2024,Medium,2025-07-02
Réunion,638,892.126,2024,Medium,2025-07-02
Réunion,638,895.777,2024,Medium,2025-07-02
Réunion,638,899.241,2024,Medium,2025-07-02
Réunion,638,902.497,2024,Medium,2025-07-02
Réunion,638,906.004,2024,Medium,2025-07-02
Réunion,638,909.288,2024,Medium,2025-07-02
Réunion,638,912.352,2024,Medium,2025-07-02
Réunion,638,915.252,2024,Medium,2025-07-02
Réunion,638,918.141,2024,Medium,2025-07-02
Réunion,638,921.093,2024,Medium,2025-07-02
Réunion,638,923.647,2024,Medium,2025-07-02
Réunion,638,926.219,2024,Medium,2025-07-02
Réunion,638,928.368,2024,Medium,2025-07-02
Réunion,638,930.588,2024,Medium,2025-07-02
Réunion,638,932.639,2024,Medium,2025-07-02
Réunion,638,934.704,2024,Medium,2025-07-02
Réunion,638,936.604,2024,Medium,2025-07-02
Réunion,638,938.323,2024,Medium,2025-07-02
Réunion,638,939.45,2024,Medium,2025-07-02
Réunion,638,940.363,2024,Medium,2025-07-02
Réunion,638,941.201,2024,Medium,2025-07-02
Réunion,638,941.511,2024,Medium,2025-07-02
Réunion,638,941.605,2024,Medium,2025-07-02
Réunion,638,941.221,2024,Medium,2025-07-02
Réunion,638,940.546,2024,Medium,2025-07-02
Réunion,638,939.797,2024,Medium,2025-07-02
Réunion,638,938.673,2024,Medium,2025-07-02
Réunion,638,937.448,2024,Medium,2025-07-02
Réunion,638,935.948,2024,Medium,2025-07-02
Réunion,638,934.458,2024,Medium,2025-07-02
Réunion,638,932.512,2024,Medium,2025-07-02
Réunion,638,930.651,2024,Medium,2025-07-02
Réunion,638,928.794,2024,Medium,2025-07-02
Réunion,638,926.686,2024,Medium,2025-07-02
Réunion,638,924.777,2024,Medium,2025-07-02
Réunion,638,922.797,2024,Medium,2025-07-02
Réunion,638,920.862,2024,Medium,2025-07-02
Réunion,638,918.927,2024,Medium,2025-07-02
Réunion,638,916.969,2024,Medium,2025-07-02
Réunion,638,914.985,2024,Medium,2025-07-02
Réunion,638,913.107,2024,Medium,2025-07-02
Réunion,638,911.293,2024,Medium,2025-07-02
Réunion,638,909.772,2024,Medium,2025-07-02
Réunion,638,908.025,2024,Medium,2025-07-02
Réunion,638,906.44,2024,Medium,2025-07-02
Réunion,638,905.033,2024,Medium,2025-07-02
Réunion,638,903.618,2024,Medium,2025-07-02
Réunion,638,902.27,2024,Medium,2025-07-02
Réunion,638,901.077,2024,Medium,2025-07-02
Réunion,638,899.721,2024,Medium,2025-07-02
Réunion,638,898.575,2024,Medium,2025-07-02
Réunion,638,897.229,2024,Medium,2025-07-02
Réunion,638,895.764,2024,Medium,2025-07-02
Réunion,638,894.254,2024,Medium,2025-07-02
Réunion,638,892.783,2024,Medium,2025-07-02
Réunion,638,891.303,2024,Medium,2025-07-02
Réunion,638,889.9,2024,Medium,2025-07-02
Réunion,638,888.24,2024,Medium,2025-07-02
Réunion,638,886.614,2024,Medium,2025-07-02
Réunion,638,884.759,2024,Medium,2025-07-02
Réunion,638,883.001,2024,Medium,2025-07-02
Réunion,638,881.099,2024,Medium,2025-07-02
Réunion,638,879.028,2024,Medium,2025-07-02
Réunion,638,877.004,2024,Medium,2025-07-02
Réunion,638,874.892,2024,Medium,2025-07-02
Réunion,638,872.63,2024,Medium,2025-07-02
Réunion,638,870.138,2024,Medium,2025-07-02
Réunion,638,867.636,2024,Medium,2025-07-02
Réunion,638,865.051,2024,Medium,2025-07-02
Réunion,638,862.487,2024,Medium,2025-07-02
Réunion,638,859.705,2024,Medium,2025-07-02
Réunion,638,856.765,2024,Medium,2025-07-02
Réunion,638,853.792,2024,Medium,2025-07-02
Rwanda,646,14106.347,2024,Medium,2025-07-02
Rwanda,646,14406.786,2024,Medium,2025-07-02
Rwanda,646,14731.895,2024,Medium,2025-07-02
Rwanda,646,15047.491,2024,Medium,2025-07-02
Rwanda,646,15381.164,2024,Medium,2025-07-02
Rwanda,646,15691.759,2024,Medium,2025-07-02
Rwanda,646,15997.557,2024,Medium,2025-07-02
Rwanda,646,16311.853,2024,Medium,2025-07-02
Rwanda,646,16634.364,2024,Medium,2025-07-02
Rwanda,646,16909.281,2024,Medium,2025-07-02
Rwanda,646,17237.669,2024,Medium,2025-07-02
Rwanda,646,17566.839,2024,Medium,2025-07-02
Rwanda,646,17925.798,2024,Medium,2025-07-02
Rwanda,646,18227.755,2024,Medium,2025-07-02
Rwanda,646,18563.937,2024,Medium,2025-07-02
Rwanda,646,18895.639,2024,Medium,2025-07-02
Rwanda,646,19257.936,2024,Medium,2025-07-02
Rwanda,646,19623.604,2024,Medium,2025-07-02
Rwanda,646,19988.746,2024,Medium,2025-07-02
Rwanda,646,20319.224,2024,Medium,2025-07-02
Rwanda,646,20682.446,2024,Medium,2025-07-02
Rwanda,646,20991.719,2024,Medium,2025-07-02
Rwanda,646,21313.596,2024,Medium,2025-07-02
Rwanda,646,21604.716,2024,Medium,2025-07-02
Rwanda,646,21924.463,2024,Medium,2025-07-02
Rwanda,646,22247.78,2024,Medium,2025-07-02
Rwanda,646,22560.007,2024,Medium,2025-07-02
Rwanda,646,22855.813,2024,Medium,2025-07-02
Rwanda,646,23159.716,2024,Medium,2025-07-02
Rwanda,646,23440.803,2024,Medium,2025-07-02
Rwanda,646,23724.272,2024,Medium,2025-07-02
Rwanda,646,24010.974,2024,Medium,2025-07-02
Rwanda,646,24307.927,2024,Medium,2025-07-02
Rwanda,646,24576.214,2024,Medium,2025-07-02
Rwanda,646,24841.701,2024,Medium,2025-07-02
Rwanda,646,25169.415,2024,Medium,2025-07-02
Rwanda,646,25441.97,2024,Medium,2025-07-02
Rwanda,646,25711.551,2024,Medium,2025-07-02
Rwanda,646,26019.053,2024,Medium,2025-07-02
Rwanda,646,26263.502,2024,Medium,2025-07-02
Rwanda,646,26538.702,2024,Medium,2025-07-02
Rwanda,646,26799.316,2024,Medium,2025-07-02
Rwanda,646,27067.416,2024,Medium,2025-07-02
Rwanda,646,27301.016,2024,Medium,2025-07-02
Rwanda,646,27561.402,2024,Medium,2025-07-02
Rwanda,646,27807.417,2024,Medium,2025-07-02
Rwanda,646,28018.165,2024,Medium,2025-07-02
Rwanda,646,28259.445,2024,Medium,2025-07-02
Rwanda,646,28477.504,2024,Medium,2025-07-02
Rwanda,646,28702.125,2024,Medium,2025-07-02
Rwanda,646,28917.696,2024,Medium,2025-07-02
Rwanda,646,29113.471,2024,Medium,2025-07-02
Rwanda,646,29314.845,2024,Medium,2025-07-02
Rwanda,646,29486.556,2024,Medium,2025-07-02
Rwanda,646,29681.782,2024,Medium,2025-07-02
Rwanda,646,29858.659,2024,Medium,2025-07-02
Rwanda,646,30047.321,2024,Medium,2025-07-02
Rwanda,646,30235.835,2024,Medium,2025-07-02
Rwanda,646,30409.742,2024,Medium,2025-07-02
Rwanda,646,30591.931,2024,Medium,2025-07-02
Rwanda,646,30765.317,2024,Medium,2025-07-02
Rwanda,646,30905.88,2024,Medium,2025-07-02
Rwanda,646,31048.675,2024,Medium,2025-07-02
Rwanda,646,31201.101,2024,Medium,2025-07-02
Rwanda,646,31392.58,2024,Medium,2025-07-02
Rwanda,646,31536.755,2024,Medium,2025-07-02
Rwanda,646,31730.723,2024,Medium,2025-07-02
Rwanda,646,31832.094,2024,Medium,2025-07-02
Rwanda,646,31934.015,2024,Medium,2025-07-02
Rwanda,646,32055.185,2024,Medium,2025-07-02
Rwanda,646,32186.83,2024,Medium,2025-07-02
Rwanda,646,32271.383,2024,Medium,2025-07-02
Rwanda,646,32402.434,2024,Medium,2025-07-02
Rwanda,646,32486.752,2024,Medium,2025-07-02
Rwanda,646,32560.594,2024,Medium,2025-07-02
Rwanda,646,32640.258,2024,Medium,2025-07-02
Rwanda,646,32743.828,2024,Medium,2025-07-02
Seychelles,690,129.207,2024,Medium,2025-07-02
Seychelles,690,131.63,2024,Medium,2025-07-02
Seychelles,690,133.927,2024,Medium,2025-07-02
Seychelles,690,135.991,2024,Medium,2025-07-02
Seychelles,690,137.804,2024,Medium,2025-07-02
Seychelles,690,139.237,2024,Medium,2025-07-02
Seychelles,690,140.207,2024,Medium,2025-07-02
Seychelles,690,140.592,2024,Medium,2025-07-02
Seychelles,690,140.964,2024,Medium,2025-07-02
Seychelles,690,141.273,2024,Medium,2025-07-02
Seychelles,690,141.544,2024,Medium,2025-07-02
Seychelles,690,141.784,2024,Medium,2025-07-02
Seychelles,690,141.997,2024,Medium,2025-07-02
Seychelles,690,142.166,2024,Medium,2025-07-02
Seychelles,690,142.31,2024,Medium,2025-07-02
Seychelles,690,142.41,2024,Medium,2025-07-02
Seychelles,690,142.499,2024,Medium,2025-07-02
Seychelles,690,142.589,2024,Medium,2025-07-02
Seychelles,690,142.614,2024,Medium,2025-07-02
Seychelles,690,142.626,2024,Medium,2025-07-02
Seychelles,690,142.61,2024,Medium,2025-07-02
Seychelles,690,142.554,2024,Medium,2025-07-02
Seychelles,690,142.494,2024,Medium,2025-07-02
Seychelles,690,142.378,2024,Medium,2025-07-02
Seychelles,690,142.234,2024,Medium,2025-07-02
Seychelles,690,142.067,2024,Medium,2025-07-02
Seychelles,690,141.854,2024,Medium,2025-07-02
Seychelles,690,141.639,2024,Medium,2025-07-02
Seychelles,690,141.396,2024,Medium,2025-07-02
Seychelles,690,141.144,2024,Medium,2025-07-02
Seychelles,690,140.881,2024,Medium,2025-07-02
Seychelles,690,140.558,2024,Medium,2025-07-02
Seychelles,690,140.217,2024,Medium,2025-07-02
Seychelles,690,139.855,2024,Medium,2025-07-02
Seychelles,690,139.451,2024,Medium,2025-07-02
Seychelles,690,139.041,2024,Medium,2025-07-02
Seychelles,690,138.602,2024,Medium,2025-07-02
Seychelles,690,138.136,2024,Medium,2025-07-02
Seychelles,690,137.639,2024,Medium,2025-07-02
Seychelles,690,137.122,2024,Medium,2025-07-02
Seychelles,690,136.561,2024,Medium,2025-07-02
Seychelles,690,135.99,2024,Medium,2025-07-02
Seychelles,690,135.393,2024,Medium,2025-07-02
Seychelles,690,134.788,2024,Medium,2025-07-02
Seychelles,690,134.188,2024,Medium,2025-07-02
Seychelles,690,133.57,2024,Medium,2025-07-02
Seychelles,690,132.959,2024,Medium,2025-07-02
Seychelles,690,132.309,2024,Medium,2025-07-02
Seychelles,690,131.66,2024,Medium,2025-07-02
Seychelles,690,131.008,2024,Medium,2025-07-02
Seychelles,690,130.343,2024,Medium,2025-07-02
Seychelles,690,129.681,2024,Medium,2025-07-02
Seychelles,690,129.007,2024,Medium,2025-07-02
Seychelles,690,128.346,2024,Medium,2025-07-02
Seychelles,690,127.671,2024,Medium,2025-07-02
Seychelles,690,126.997,2024,Medium,2025-07-02
Seychelles,690,126.34,2024,Medium,2025-07-02
Seychelles,690,125.686,2024,Medium,2025-07-02
Seychelles,690,125.059,2024,Medium,2025-07-02
Seychelles,690,124.436,2024,Medium,2025-07-02
Seychelles,690,123.837,2024,Medium,2025-07-02
Seychelles,690,123.259,2024,Medium,2025-07-02
Seychelles,690,122.685,2024,Medium,2025-07-02
Seychelles,690,122.142,2024,Medium,2025-07-02
Seychelles,690,121.602,2024,Medium,2025-07-02
Seychelles,690,121.11,2024,Medium,2025-07-02
Seychelles,690,120.606,2024,Medium,2025-07-02
Seychelles,690,120.146,2024,Medium,2025-07-02
Seychelles,690,119.679,2024,Medium,2025-07-02
Seychelles,690,119.221,2024,Medium,2025-07-02
Seychelles,690,118.78,2024,Medium,2025-07-02
Seychelles,690,118.329,2024,Medium,2025-07-02
Seychelles,690,117.882,2024,Medium,2025-07-02
Seychelles,690,117.451,2024,Medium,2025-07-02
Seychelles,690,117.026,2024,Medium,2025-07-02
Seychelles,690,116.597,2024,Medium,2025-07-02
Seychelles,690,116.171,2024,Medium,2025-07-02
Somalia,706,18685.826,2024,Medium,2025-07-02
Somalia,706,19332.476,2024,Medium,2025-07-02
Somalia,706,19977.002,2024,Medium,2025-07-02
Somalia,706,20634.812,2024,Medium,2025-07-02
Somalia,706,21283.313,2024,Medium,2025-07-02
Somalia,706,21920.318,2024,Medium,2025-07-02
Somalia,706,22575.12,2024,Medium,2025-07-02
Somalia,706,23254.968,2024,Medium,2025-07-02
Somalia,706,23924.624,2024,Medium,2025-07-02
Somalia,706,24592.972,2024,Medium,2025-07-02
Somalia,706,25250.711,2024,Medium,2025-07-02
Somalia,706,25936.634,2024,Medium,2025-07-02
Somalia,706,26653.266,2024,Medium,2025-07-02
Somalia,706,27365.141,2024,Medium,2025-07-02
Somalia,706,28097.214,2024,Medium,2025-07-02
Somalia,706,28814.303,2024,Medium,2025-07-02
Somalia,706,29521.507,2024,Medium,2025-07-02
Somalia,706,30271.067,2024,Medium,2025-07-02
Somalia,706,31000.858,2024,Medium,2025-07-02
Somalia,706,31699.212,2024,Medium,2025-07-02
Somalia,706,32416.76,2024,Medium,2025-07-02
Somalia,706,33144.097,2024,Medium,2025-07-02
Somalia,706,33876.235,2024,Medium,2025-07-02
Somalia,706,34619.829,2024,Medium,2025-07-02
Somalia,706,35372.934,2024,Medium,2025-07-02
Somalia,706,36115,2024,Medium,2025-07-02
Somalia,706,36834.382,2024,Medium,2025-07-02
Somalia,706,37578.641,2024,Medium,2025-07-02
Somalia,706,38328.963,2024,Medium,2025-07-02
Somalia,706,39068.976,2024,Medium,2025-07-02
Somalia,706,39824.057,2024,Medium,2025-07-02
Somalia,706,40615.402,2024,Medium,2025-07-02
Somalia,706,41405.101,2024,Medium,2025-07-02
Somalia,706,42167.784,2024,Medium,2025-07-02
Somalia,706,42916.429,2024,Medium,2025-07-02
Somalia,706,43642.776,2024,Medium,2025-07-02
Somalia,706,44451.356,2024,Medium,2025-07-02
Somalia,706,45254.478,2024,Medium,2025-07-02
Somalia,706,45990.143,2024,Medium,2025-07-02
Somalia,706,46714.058,2024,Medium,2025-07-02
Somalia,706,47444.926,2024,Medium,2025-07-02
Somalia,706,48190.809,2024,Medium,2025-07-02
Somalia,706,48932.483,2024,Medium,2025-07-02
Somalia,706,49634.197,2024,Medium,2025-07-02
Somalia,706,50326.837,2024,Medium,2025-07-02
Somalia,706,50995.822,2024,Medium,2025-07-02
Somalia,706,51678.997,2024,Medium,2025-07-02
Somalia,706,52377.713,2024,Medium,2025-07-02
Somalia,706,53060.432,2024,Medium,2025-07-02
Somalia,706,53722.349,2024,Medium,2025-07-02
Somalia,706,54389.06,2024,Medium,2025-07-02
Somalia,706,55053.006,2024,Medium,2025-07-02
Somalia,706,55639.717,2024,Medium,2025-07-02
Somalia,706,56238.711,2024,Medium,2025-07-02
Somalia,706,56868.52,2024,Medium,2025-07-02
Somalia,706,57482.791,2024,Medium,2025-07-02
Somalia,706,58095.673,2024,Medium,2025-07-02
Somalia,706,58661.686,2024,Medium,2025-07-02
Somalia,706,59164.248,2024,Medium,2025-07-02
Somalia,706,59728.308,2024,Medium,2025-07-02
Somalia,706,60275.948,2024,Medium,2025-07-02
Somalia,706,60821.195,2024,Medium,2025-07-02
Somalia,706,61384.873,2024,Medium,2025-07-02
Somalia,706,61915.688,2024,Medium,2025-07-02
Somalia,706,62384.582,2024,Medium,2025-07-02
Somalia,706,62835.54,2024,Medium,2025-07-02
Somalia,706,63267.987,2024,Medium,2025-07-02
Somalia,706,63749.767,2024,Medium,2025-07-02
Somalia,706,64213.167,2024,Medium,2025-07-02
Somalia,706,64642.074,2024,Medium,2025-07-02
Somalia,706,65054.173,2024,Medium,2025-07-02
Somalia,706,65453.11,2024,Medium,2025-07-02
Somalia,706,65833.797,2024,Medium,2025-07-02
Somalia,706,66216.576,2024,Medium,2025-07-02
Somalia,706,66550.689,2024,Medium,2025-07-02
Somalia,706,66883.079,2024,Medium,2025-07-02
Somalia,706,67221.045,2024,Medium,2025-07-02
South Sudan,728,11819.853,2024,Medium,2025-07-02
South Sudan,728,12066.964,2024,Medium,2025-07-02
South Sudan,728,12310.612,2024,Medium,2025-07-02
South Sudan,728,12561.462,2024,Medium,2025-07-02
South Sudan,728,12813.144,2024,Medium,2025-07-02
South Sudan,728,13069.856,2024,Medium,2025-07-02
South Sudan,728,13326.313,2024,Medium,2025-07-02
South Sudan,728,13588.594,2024,Medium,2025-07-02
South Sudan,728,13862.23,2024,Medium,2025-07-02
South Sudan,728,14130.472,2024,Medium,2025-07-02
South Sudan,728,14393.058,2024,Medium,2025-07-02
South Sudan,728,14662.043,2024,Medium,2025-07-02
South Sudan,728,14935.156,2024,Medium,2025-07-02
South Sudan,728,15205.035,2024,Medium,2025-07-02
South Sudan,728,15466.371,2024,Medium,2025-07-02
South Sudan,728,15725.57,2024,Medium,2025-07-02
South Sudan,728,15975.818,2024,Medium,2025-07-02
South Sudan,728,16227.143,2024,Medium,2025-07-02
South Sudan,728,16473.158,2024,Medium,2025-07-02
South Sudan,728,16713.569,2024,Medium,2025-07-02
South Sudan,728,16944.845,2024,Medium,2025-07-02
South Sudan,728,17175.503,2024,Medium,2025-07-02
South Sudan,728,17397.316,2024,Medium,2025-07-02
South Sudan,728,17622.076,2024,Medium,2025-07-02
South Sudan,728,17834.598,2024,Medium,2025-07-02
South Sudan,728,18042.282,2024,Medium,2025-07-02
South Sudan,728,18243.51,2024,Medium,2025-07-02
South Sudan,728,18440.437,2024,Medium,2025-07-02
South Sudan,728,18645.556,2024,Medium,2025-07-02
South Sudan,728,18863.336,2024,Medium,2025-07-02
South Sudan,728,19058.262,2024,Medium,2025-07-02
South Sudan,728,19262.939,2024,Medium,2025-07-02
South Sudan,728,19455.986,2024,Medium,2025-07-02
South Sudan,728,19648.309,2024,Medium,2025-07-02
South Sudan,728,19841.567,2024,Medium,2025-07-02
South Sudan,728,20025.69,2024,Medium,2025-07-02
South Sudan,728,20219.5,2024,Medium,2025-07-02
South Sudan,728,20395.764,2024,Medium,2025-07-02
South Sudan,728,20570.033,2024,Medium,2025-07-02
South Sudan,728,20748.238,2024,Medium,2025-07-02
South Sudan,728,20923.288,2024,Medium,2025-07-02
South Sudan,728,21096.926,2024,Medium,2025-07-02
South Sudan,728,21274.495,2024,Medium,2025-07-02
South Sudan,728,21438.115,2024,Medium,2025-07-02
South Sudan,728,21603.97,2024,Medium,2025-07-02
South Sudan,728,21776.031,2024,Medium,2025-07-02
South Sudan,728,21922.491,2024,Medium,2025-07-02
South Sudan,728,22057.456,2024,Medium,2025-07-02
South Sudan,728,22206.812,2024,Medium,2025-07-02
South Sudan,728,22350.044,2024,Medium,2025-07-02
South Sudan,728,22491.086,2024,Medium,2025-07-02
South Sudan,728,22632.011,2024,Medium,2025-07-02
South Sudan,728,22749.527,2024,Medium,2025-07-02
South Sudan,728,22847.753,2024,Medium,2025-07-02
South Sudan,728,22957.093,2024,Medium,2025-07-02
South Sudan,728,23053.273,2024,Medium,2025-07-02
South Sudan,728,23149.77,2024,Medium,2025-07-02
South Sudan,728,23223.688,2024,Medium,2025-07-02
South Sudan,728,23297.586,2024,Medium,2025-07-02
South Sudan,728,23373.321,2024,Medium,2025-07-02
South Sudan,728,23442.065,2024,Medium,2025-07-02
South Sudan,728,23513.389,2024,Medium,2025-07-02
South Sudan,728,23557.066,2024,Medium,2025-07-02
South Sudan,728,23610.446,2024,Medium,2025-07-02
South Sudan,728,23645.001,2024,Medium,2025-07-02
South Sudan,728,23689.853,2024,Medium,2025-07-02
South Sudan,728,23730.438,2024,Medium,2025-07-02
South Sudan,728,23752.024,2024,Medium,2025-07-02
South Sudan,728,23770.576,2024,Medium,2025-07-02
South Sudan,728,23790.333,2024,Medium,2025-07-02
South Sudan,728,23799.001,2024,Medium,2025-07-02
South Sudan,728,23797.585,2024,Medium,2025-07-02
South Sudan,728,23805.639,2024,Medium,2025-07-02
South Sudan,728,23816.312,2024,Medium,2025-07-02
South Sudan,728,23814.524,2024,Medium,2025-07-02
South Sudan,728,23832.354,2024,Medium,2025-07-02
South Sudan,728,23837.722,2024,Medium,2025-07-02
Uganda,800,49332.093,2024,Medium,2025-07-02
Uganda,800,50698.092,2024,Medium,2025-07-02
Uganda,800,52071.696,2024,Medium,2025-07-02
Uganda,800,53451.243,2024,Medium,2025-07-02
Uganda,800,54837.302,2024,Medium,2025-07-02
Uganda,800,56227.814,2024,Medium,2025-07-02
Uganda,800,57617.766,2024,Medium,2025-07-02
Uganda,800,59008.113,2024,Medium,2025-07-02
Uganda,800,60398.956,2024,Medium,2025-07-02
Uganda,800,61779.156,2024,Medium,2025-07-02
Uganda,800,63149.059,2024,Medium,2025-07-02
Uganda,800,64518.678,2024,Medium,2025-07-02
Uganda,800,65892.47,2024,Medium,2025-07-02
Uganda,800,67254.996,2024,Medium,2025-07-02
Uganda,800,68630.267,2024,Medium,2025-07-02
Uganda,800,69994.148,2024,Medium,2025-07-02
Uganda,800,71345.601,2024,Medium,2025-07-02
Uganda,800,72695.236,2024,Medium,2025-07-02
Uganda,800,74050.07,2024,Medium,2025-07-02
Uganda,800,75409.938,2024,Medium,2025-07-02
Uganda,800,76772.042,2024,Medium,2025-07-02
Uganda,800,78127,2024,Medium,2025-07-02
Uganda,800,79468.984,2024,Medium,2025-07-02
Uganda,800,80809.366,2024,Medium,2025-07-02
Uganda,800,82147.638,2024,Medium,2025-07-02
Uganda,800,83476.551,2024,Medium,2025-07-02
Uganda,800,84783.555,2024,Medium,2025-07-02
Uganda,800,86078.849,2024,Medium,2025-07-02
Uganda,800,87358.835,2024,Medium,2025-07-02
Uganda,800,88630.621,2024,Medium,2025-07-02
Uganda,800,89888.331,2024,Medium,2025-07-02
Uganda,800,91123.452,2024,Medium,2025-07-02
Uganda,800,92334.841,2024,Medium,2025-07-02
Uganda,800,93526.893,2024,Medium,2025-07-02
Uganda,800,94703.28,2024,Medium,2025-07-02
Uganda,800,95860.32,2024,Medium,2025-07-02
Uganda,800,96991.943,2024,Medium,2025-07-02
Uganda,800,98092.679,2024,Medium,2025-07-02
Uganda,800,99188.601,2024,Medium,2025-07-02
Uganda,800,100258.463,2024,Medium,2025-07-02
Uganda,800,101299.083,2024,Medium,2025-07-02
Uganda,800,102321.264,2024,Medium,2025-07-02
Uganda,800,103308.809,2024,Medium,2025-07-02
Uganda,800,104279.094,2024,Medium,2025-07-02
Uganda,800,105220.805,2024,Medium,2025-07-02
Uganda,800,106138.185,2024,Medium,2025-07-02
Uganda,800,107023.896,2024,Medium,2025-07-02
Uganda,800,107899.037,2024,Medium,2025-07-02
Uganda,800,108735.506,2024,Medium,2025-07-02
Uganda,800,109554.005,2024,Medium,2025-07-02
Uganda,800,110335.82,2024,Medium,2025-07-02
Uganda,800,111099.685,2024,Medium,2025-07-02
Uganda,800,111841.749,2024,Medium,2025-07-02
Uganda,800,112560.299,2024,Medium,2025-07-02
Uganda,800,113237.611,2024,Medium,2025-07-02
Uganda,800,113897.255,2024,Medium,2025-07-02
Uganda,800,114510.704,2024,Medium,2025-07-02
Uganda,800,115113.655,2024,Medium,2025-07-02
Uganda,800,115673.468,2024,Medium,2025-07-02
Uganda,800,116212.979,2024,Medium,2025-07-02
Uganda,800,116723.156,2024,Medium,2025-07-02
Uganda,800,117193.232,2024,Medium,2025-07-02
Uganda,800,117628.134,2024,Medium,2025-07-02
Uganda,800,118034.373,2024,Medium,2025-07-02
Uganda,800,118425.009,2024,Medium,2025-07-02
Uganda,800,118783.227,2024,Medium,2025-07-02
Uganda,800,119118.23,2024,Medium,2025-07-02
Uganda,800,119417.127,2024,Medium,2025-07-02
Uganda,800,119679.838,2024,Medium,2025-07-02
Uganda,800,119924.515,2024,Medium,2025-07-02
Uganda,800,120136.472,2024,Medium,2025-07-02
Uganda,800,120310.719,2024,Medium,2025-07-02
Uganda,800,120478.791,2024,Medium,2025-07-02
Uganda,800,120596.605,2024,Medium,2025-07-02
Uganda,800,120693.313,2024,Medium,2025-07-02
Uganda,800,120764.139,2024,Medium,2025-07-02
Uganda,800,120824.718,2024,Medium,2025-07-02
United Republic of Tanzania,834,67578.209,2024,Medium,2025-07-02
United Republic of Tanzania,834,69542.105,2024,Medium,2025-07-02
United Republic of Tanzania,834,71549.625,2024,Medium,2025-07-02
United Republic of Tanzania,834,73577.936,2024,Medium,2025-07-02
United Republic of Tanzania,834,75631.68,2024,Medium,2025-07-02
United Republic of Tanzania,834,77709.303,2024,Medium,2025-07-02
United Republic of Tanzania,834,79837.087,2024,Medium,2025-07-02
United Republic of Tanzania,834,81989.161,2024,Medium,2025-07-02
United Republic of Tanzania,834,84186.715,2024,Medium,2025-07-02
United Republic of Tanzania,834,86399.55,2024,Medium,2025-07-02
United Republic of Tanzania,834,88641.436,2024,Medium,2025-07-02
United Republic of Tanzania,834,90935.921,2024,Medium,2025-07-02
United Republic of Tanzania,834,93246.937,2024,Medium,2025-07-02
United Republic of Tanzania,834,95594.687,2024,Medium,2025-07-02
United Republic of Tanzania,834,97956.866,2024,Medium,2025-07-02
United Republic of Tanzania,834,100356.076,2024,Medium,2025-07-02
United Republic of Tanzania,834,102778.984,2024,Medium,2025-07-02
United Republic of Tanzania,834,105219.733,2024,Medium,2025-07-02
United Republic of Tanzania,834,107677.227,2024,Medium,2025-07-02
United Republic of Tanzania,834,110175.327,2024,Medium,2025-07-02
United Republic of Tanzania,834,112692.261,2024,Medium,2025-07-02
United Republic of Tanzania,834,115240.282,2024,Medium,2025-07-02
United Republic of Tanzania,834,117810.664,2024,Medium,2025-07-02
United Republic of Tanzania,834,120408.687,2024,Medium,2025-07-02
United Republic of Tanzania,834,123033.368,2024,Medium,2025-07-02
United Republic of Tanzania,834,125669.236,2024,Medium,2025-07-02
United Republic of Tanzania,834,128293.576,2024,Medium,2025-07-02
United Republic of Tanzania,834,130948.629,2024,Medium,2025-07-02
United Republic of Tanzania,834,133612.265,2024,Medium,2025-07-02
United Republic of Tanzania,834,136282.411,2024,Medium,2025-07-02
United Republic of Tanzania,834,138964.673,2024,Medium,2025-07-02
United Republic of Tanzania,834,141677.884,2024,Medium,2025-07-02
